unique_id,ds,y,Autoformer,LSTM,NHITS,BiTCN,DeepAR,KAN,MLP,NBEATS,PatchTST,TCN,TFT,cutoff_value,position
NVDA,2024-09-12 19:10:00-04:00,118.85,118.77128,118.33624,118.82027,118.78805,118.74025,118.92563,118.86294,118.838165,118.785324,116.68942,118.76747,118.77,1
NVDA,2024-09-12 19:15:00-04:00,118.94,118.8103,118.31607,118.81404,118.80094,118.72175,118.95684,118.866295,118.851875,118.79049,116.61616,118.76971,118.77,2
NVDA,2024-09-12 19:20:00-04:00,118.9,118.87545,118.32098,118.82644,118.80113,118.69699,119.02702,118.84749,118.85861,118.79601,116.64166,118.77239,118.77,3
NVDA,2024-09-12 19:25:00-04:00,118.9285,118.941666,118.347046,118.86743,118.8097,118.59239,119.01445,118.89133,118.865814,118.79451,116.605286,118.77493,118.77,4
NVDA,2024-09-12 19:30:00-04:00,118.94,118.991684,118.33632,118.88183,118.814156,118.54073,118.99852,118.92356,118.876465,118.80785,116.65909,118.777054,118.77,5
NVDA,2024-09-12 19:35:00-04:00,118.999,119.01052,118.43357,118.91599,118.91044,118.92767,119.011475,118.957985,118.95182,118.94139,116.96517,118.93936,118.94,0
NVDA,2024-09-12 19:40:00-04:00,119.0805,118.983574,118.471855,118.92162,118.91345,118.92439,119.03761,118.93604,118.99028,118.941895,116.79155,118.939224,118.94,1
NVDA,2024-09-12 19:45:00-04:00,119.0805,118.977646,118.4521,118.88715,118.91113,118.936264,119.04497,118.91194,118.98613,118.93977,116.71442,118.94082,118.94,2
NVDA,2024-09-12 19:50:00-04:00,119.0195,118.90137,118.45757,118.87557,118.90513,118.946304,119.08269,118.94154,118.97611,118.936035,116.741325,118.9434,118.94,3
NVDA,2024-09-12 19:55:00-04:00,119.119,118.808685,118.48324,118.83477,118.91089,118.9373,119.08658,118.906876,118.95698,118.93748,116.70479,118.94596,118.94,4
NVDA,2024-09-13 04:05:00-04:00,118.96,118.98844,118.41368,118.844894,118.951996,118.885895,118.94284,118.88143,118.8998,118.87982,117.04021,118.86977,118.87,0
NVDA,2024-09-13 04:10:00-04:00,119.2,119.01907,118.45475,118.826385,118.94652,118.90867,118.929344,118.88827,118.899796,118.88256,116.869026,118.86834,118.87,1
NVDA,2024-09-13 04:15:00-04:00,119.0,119.04561,118.433525,118.812065,118.952866,118.93928,118.91352,118.90335,118.897026,118.88774,116.79261,118.86895,118.87,2
NVDA,2024-09-13 04:20:00-04:00,119.35,119.04611,118.43899,118.81347,118.966095,118.94867,118.906296,118.89986,118.896164,118.889595,116.82166,118.8702,118.87,3
NVDA,2024-09-13 04:25:00-04:00,119.2,119.0832,118.46475,118.825584,118.9686,118.93229,118.88315,118.89126,118.90052,118.89047,116.78757,118.87165,118.87,4
NVDA,2024-09-13 04:30:00-04:00,119.14,119.0689,118.45342,118.82909,118.97199,118.92322,118.90286,118.93722,118.9047,118.882515,116.838295,118.87285,118.87,5
NVDA,2024-09-13 04:35:00-04:00,119.29,119.170746,118.62103,119.152466,119.15385,119.072586,119.1517,119.16388,119.18373,119.140015,117.16059,119.139275,119.14,0
NVDA,2024-09-13 04:40:00-04:00,119.4,119.152954,118.65957,119.165855,119.15529,119.03303,119.17536,119.198235,119.242744,119.15345,116.98765,119.13727,119.14,1
NVDA,2024-09-13 04:45:00-04:00,119.56,119.12917,118.63936,119.18845,119.15374,119.01226,119.16441,119.1963,119.28627,119.15252,116.90897,119.13655,119.14,2
NVDA,2024-09-13 04:50:00-04:00,119.52,118.922134,118.64605,119.22216,119.160774,118.98127,119.176796,119.207756,119.31892,119.15553,116.937004,119.13645,119.14,3
NVDA,2024-09-13 04:55:00-04:00,119.57,118.994705,118.671,119.24777,119.15621,118.87836,119.17147,119.212776,119.364975,119.162766,116.90113,119.136765,119.14,4
NVDA,2024-09-13 05:00:00-04:00,119.45,118.976616,118.658844,119.2606,119.17055,118.80701,119.17482,119.2923,119.35676,119.164116,116.95674,119.13762,119.14,5
NVDA,2024-09-13 05:05:00-04:00,119.55,119.64342,118.88423,119.40565,119.43385,119.43015,119.48233,119.48501,119.42201,119.45806,117.35228,119.44494,119.45,0
NVDA,2024-09-13 05:10:00-04:00,119.53,119.628075,118.91917,119.3929,119.43024,119.419,119.47901,119.44072,119.38174,119.46724,117.17715,119.443115,119.45,1
NVDA,2024-09-13 05:15:00-04:00,119.45,119.551575,118.90209,119.39606,119.42948,119.42526,119.46805,119.47634,119.35584,119.46341,117.09642,119.44459,119.45,2
NVDA,2024-09-13 05:20:00-04:00,119.37,119.54033,118.909454,119.38747,119.43114,119.4034,119.51421,119.47701,119.35411,119.46056,117.124275,119.44714,119.45,3
NVDA,2024-09-13 05:25:00-04:00,119.39,119.42937,118.93354,119.38395,119.443405,119.29817,119.5137,119.49002,119.36883,119.47,117.08724,119.45062,119.45,4
NVDA,2024-09-13 05:30:00-04:00,119.27,119.46897,118.919426,119.372375,119.4386,119.20478,119.50307,119.52936,119.34798,119.46341,117.145424,119.45526,119.45,5
NVDA,2024-09-13 05:35:00-04:00,119.4,119.50099,118.75192,119.27989,119.31892,119.277214,119.31646,119.31495,119.294586,119.28355,117.35754,119.26968,119.27,0
NVDA,2024-09-13 05:40:00-04:00,119.31,119.57175,118.79081,119.285324,119.310165,119.28854,119.2929,119.31858,119.27835,119.27902,117.17923,119.26788,119.27,1
NVDA,2024-09-13 05:45:00-04:00,119.32,119.488235,118.7709,119.28454,119.32459,119.30874,119.31525,119.349,119.28839,119.27855,117.10023,119.26989,119.27,2
NVDA,2024-09-13 05:50:00-04:00,119.18,119.44465,118.77644,119.29512,119.33248,119.305916,119.3251,119.35062,119.28637,119.27409,117.12722,119.27243,119.27,3
NVDA,2024-09-13 05:55:00-04:00,119.28,119.41803,118.802704,119.30673,119.32903,119.259995,119.33434,119.36371,119.31729,119.289764,117.08708,119.27443,119.27,4
NVDA,2024-09-13 06:00:00-04:00,118.95,119.28716,118.78964,119.30538,119.32107,119.215385,119.384125,119.408806,119.30971,119.28671,117.15025,119.27568,119.27,5
NVDA,2024-09-13 06:05:00-04:00,119.1,118.987,118.53132,118.82938,119.03783,118.95459,119.10616,119.01436,118.93441,118.97953,117.29441,119.00255,118.95,0
NVDA,2024-09-13 06:10:00-04:00,119.05,119.151215,118.57404,118.74346,119.02943,118.979195,119.156364,118.999466,118.863945,118.95538,117.11085,118.99751,118.95,1
NVDA,2024-09-13 06:15:00-04:00,118.98,119.17035,118.5525,118.66751,119.039474,119.03483,119.19511,119.02766,118.86734,118.95802,117.0339,119.00069,118.95,2
NVDA,2024-09-13 06:20:00-04:00,118.97,119.13744,118.55628,118.59742,119.05373,119.08724,119.215385,119.042274,118.861115,118.959595,117.05886,119.00225,118.95,3
NVDA,2024-09-13 06:25:00-04:00,119.19,119.248,118.58359,118.584755,119.05395,119.06461,119.22228,119.095634,118.868095,118.96169,117.01294,119.00231,118.95,4
NVDA,2024-09-13 06:30:00-04:00,119.24,119.145004,118.572624,118.560234,119.064964,119.0917,119.21302,119.108444,118.84622,118.94924,117.085625,119.00193,118.95,5
NVDA,2024-09-13 06:35:00-04:00,119.19,119.087715,118.72986,119.17729,119.20813,119.14845,119.23486,119.25089,119.22182,119.23889,117.28383,119.23082,119.24,0
NVDA,2024-09-13 06:40:00-04:00,118.92,119.033325,118.76688,119.107155,119.20776,119.06677,119.2447,119.22513,119.15251,119.241486,117.09492,119.2372,119.24,1
NVDA,2024-09-13 06:45:00-04:00,118.95,119.01101,118.74772,119.045364,119.21439,119.0011,119.23653,119.21525,119.07788,119.2275,117.01953,119.241646,119.24,2
NVDA,2024-09-13 06:50:00-04:00,119.08,119.115776,118.75301,118.99773,119.21213,118.94289,119.22456,119.2432,119.05873,119.23475,117.04012,119.24439,119.24,3
NVDA,2024-09-13 06:55:00-04:00,119.24,119.149734,118.778824,118.984245,119.21525,118.832535,119.21899,119.2574,119.03743,119.23494,116.989655,119.24613,119.24,4
NVDA,2024-09-13 07:00:00-04:00,119.28,119.06433,118.767166,118.97144,119.20957,118.76633,119.23069,119.25833,119.04159,119.24183,117.07142,119.247375,119.24,5
NVDA,2024-09-13 07:05:00-04:00,119.32,119.23959,118.77367,119.173004,119.261024,119.229774,119.20946,119.32645,119.23975,119.28085,117.31332,119.27284,119.28,0
NVDA,2024-09-13 07:10:00-04:00,119.49,119.24988,118.8105,119.087776,119.259636,119.19013,119.22211,119.2791,119.22127,119.2836,117.12834,119.27911,119.28,1
NVDA,2024-09-13 07:15:00-04:00,119.46,119.264755,118.791275,119.04096,119.26882,119.15714,119.21024,119.250275,119.17899,119.27984,117.05604,119.28332,119.28,2
NVDA,2024-09-13 07:20:00-04:00,119.44,119.33409,118.79701,119.03072,119.26677,119.12117,119.180046,119.33178,119.15775,119.27905,117.0748,119.28586,119.28,3
NVDA,2024-09-13 07:25:00-04:00,119.52,119.38191,118.822174,119.04979,119.273285,119.02783,119.15005,119.36374,119.18692,119.286606,117.02945,119.28737,119.28,4
NVDA,2024-09-13 07:30:00-04:00,119.41,119.541046,118.81071,119.084206,119.26176,118.977165,119.156586,119.40815,119.21705,119.29643,117.10216,119.28835,119.28,5
NVDA,2024-09-13 07:35:00-04:00,119.18,119.55267,118.89748,119.49045,119.447624,119.38697,119.480194,119.44124,119.435265,119.414276,117.45242,119.40764,119.41,0
NVDA,2024-09-13 07:40:00-04:00,119.3,119.53937,118.935135,119.49898,119.44434,119.38357,119.52319,119.446266,119.41899,119.42123,117.276276,119.40918,119.41,1
NVDA,2024-09-13 07:45:00-04:00,119.25,119.56167,118.91536,119.486206,119.44377,119.39691,119.551926,119.42337,119.38952,119.41587,117.2029,119.41255,119.41,2
NVDA,2024-09-13 07:50:00-04:00,119.36,119.63093,118.92204,119.50821,119.45498,119.40193,119.545044,119.37798,119.36311,119.41584,117.22416,119.41539,119.41,3
NVDA,2024-09-13 07:55:00-04:00,119.34,119.60032,118.946625,119.52903,119.45922,119.371765,119.551155,119.41509,119.36778,119.424225,117.18815,119.41754,119.41,4
NVDA,2024-09-13 08:00:00-04:00,119.3715,119.7069,118.934326,119.53429,119.46,119.369545,119.57236,119.46213,119.382515,119.42632,117.24503,119.41916,119.41,5
NVDA,2024-09-13 08:05:00-04:00,119.23,119.17467,118.885544,119.30405,119.354996,119.32771,119.330666,119.306946,119.38147,119.36209,117.48221,119.369484,119.3715,0
NVDA,2024-09-13 08:10:00-04:00,119.27,119.09796,118.9231,119.292435,119.35153,119.31498,119.290535,119.24307,119.27581,119.36681,117.31422,119.37049,119.3715,1
NVDA,2024-09-13 08:15:00-04:00,119.3305,119.02035,118.90393,119.311035,119.3505,119.32095,119.275505,119.23959,119.24747,119.36893,117.24003,119.37235,119.3715,2
NVDA,2024-09-13 08:20:00-04:00,119.36,119.03717,118.90862,119.31363,119.35367,119.32413,119.27249,119.22992,119.24758,119.37707,117.26677,119.374344,119.3715,3
NVDA,2024-09-13 08:25:00-04:00,119.38,119.06215,118.93431,119.3098,119.36064,119.30294,119.270386,119.22405,119.30737,119.373795,117.23157,119.376045,119.3715,4
NVDA,2024-09-13 08:30:00-04:00,119.32,119.23193,118.92305,119.34843,119.35166,119.2964,119.263245,119.218094,119.322,119.38257,117.28473,119.37759,119.3715,5
NVDA,2024-09-13 08:35:00-04:00,119.07,119.22079,118.87173,119.333405,119.34354,119.31308,119.32297,119.35049,119.371475,119.32466,117.517685,119.32018,119.32,0
NVDA,2024-09-13 08:40:00-04:00,119.14,119.277725,118.91073,119.35417,119.34139,119.31757,119.31459,119.345055,119.38579,119.33292,117.34668,119.3201,119.32,1
NVDA,2024-09-13 08:45:00-04:00,119.16,119.32195,118.890915,119.38099,119.349846,119.3324,119.322014,119.34689,119.38116,119.32774,117.27239,119.32184,119.32,2
NVDA,2024-09-13 08:50:00-04:00,119.17,119.35542,118.895004,119.40537,119.34224,119.341484,119.29765,119.33058,119.36891,119.332306,117.29952,119.32282,119.32,3
NVDA,2024-09-13 08:55:00-04:00,119.01,119.36798,118.92113,119.4307,119.35184,119.32708,119.2841,119.33687,119.38736,119.32636,117.26072,119.323326,119.32,4
NVDA,2024-09-13 09:00:00-04:00,118.77,119.25182,118.91071,119.46577,119.33914,119.32461,119.28819,119.39013,119.40724,119.3387,117.31935,119.323616,119.32,5
NVDA,2024-09-13 09:05:00-04:00,118.901,118.98185,118.49136,118.86834,118.86405,118.78587,118.866936,118.87873,118.880905,118.78531,117.42801,118.823784,118.77,0
NVDA,2024-09-13 09:10:00-04:00,118.94,118.92582,118.52292,118.907364,118.86659,118.86689,118.84015,118.888405,118.90996,118.76227,117.25834,118.82673,118.77,1
NVDA,2024-09-13 09:15:00-04:00,118.96,118.98091,118.51287,118.95423,118.87214,118.958435,118.84618,118.88758,118.921906,118.77119,117.18904,118.83388,118.77,2
NVDA,2024-09-13 09:20:00-04:00,118.8,118.98759,118.512405,118.9856,118.87588,119.04754,118.84266,118.921776,118.93111,118.76297,117.21694,118.83908,118.77,3
NVDA,2024-09-13 09:25:00-04:00,119.07,119.035675,118.54255,119.01563,118.873055,119.03879,118.86199,118.981926,118.976585,118.76514,117.17534,118.84235,118.77,4
NVDA,2024-09-13 09:30:00-04:00,119.075,118.975296,118.53697,119.00872,118.88486,119.102715,118.89758,118.99796,118.98721,118.76174,117.23577,118.84418,118.77,5
NVDA,2024-09-13 09:35:00-04:00,119.8601,119.10515,118.75218,119.09761,119.04513,119.05234,119.064545,119.13054,119.06597,119.07572,117.43704,119.0693,119.075,0
NVDA,2024-09-13 09:40:00-04:00,119.322,119.1649,118.781555,119.1218,119.04324,119.043175,119.10493,119.12974,119.07647,119.075645,117.269394,119.073746,119.075,1
NVDA,2024-09-13 09:45:00-04:00,118.65,119.2179,118.7718,119.136986,119.04538,119.05764,119.11871,119.124405,119.11215,119.070366,117.20428,119.07466,119.075,2
NVDA,2024-09-13 09:50:00-04:00,119.07,119.267845,118.771545,119.08495,119.049416,119.07541,119.07769,119.092255,119.06887,119.083755,117.2331,119.07493,119.075,3
NVDA,2024-09-13 09:55:00-04:00,118.675,119.288994,118.80177,119.044975,119.05772,119.03244,119.07534,119.07569,119.016075,119.07894,117.19107,119.07484,119.075,4
NVDA,2024-09-13 10:00:00-04:00,119.046,119.27431,118.79683,119.00915,119.05577,119.02584,119.08925,119.04255,119.01077,119.085686,117.24683,119.07477,119.075,5
NVDA,2024-09-13 10:05:00-04:00,119.5138,119.15981,118.802185,118.98993,118.957344,118.94052,118.68244,119.0397,118.876686,119.03395,117.61697,119.037025,119.046,0
NVDA,2024-09-13 10:10:00-04:00,119.015,119.21603,118.821526,119.033066,118.97418,118.935196,118.62277,118.99596,118.6551,119.03643,117.46357,119.04262,119.046,1
NVDA,2024-09-13 10:15:00-04:00,118.96,119.257355,118.81816,119.079216,118.988625,118.9537,118.546646,118.97366,118.604965,119.01835,117.40385,119.043304,119.046,2
NVDA,2024-09-13 10:20:00-04:00,119.1982,119.51882,118.81049,119.06724,118.96073,118.99645,118.55112,118.95822,118.52819,119.00957,117.43949,119.04311,119.046,3
NVDA,2024-09-13 10:25:00-04:00,118.37,119.40305,118.850914,119.11703,118.93542,118.91365,118.49808,119.02759,118.51289,119.00635,117.404,119.04267,119.046,4
NVDA,2024-09-13 10:30:00-04:00,118.464,119.271675,118.84134,119.13359,118.936485,118.93197,118.52294,119.005554,118.49172,119.02559,117.43744,119.042336,119.046,5
NVDA,2024-09-13 10:35:00-04:00,118.686,118.60432,118.35985,118.408905,118.51553,118.38635,118.4737,118.39075,118.50211,118.49615,117.556564,118.49851,118.464,0
NVDA,2024-09-13 10:40:00-04:00,119.165,118.55426,118.3772,118.413994,118.53292,118.44211,118.4107,118.454735,118.52871,118.4605,117.412636,118.517044,118.464,1
NVDA,2024-09-13 10:45:00-04:00,119.39,118.31868,118.37307,118.44489,118.54873,118.5378,118.493004,118.41054,118.5138,118.47883,117.355545,118.53041,118.464,2
NVDA,2024-09-13 10:50:00-04:00,119.22,118.34778,118.35929,118.45885,118.52851,118.65107,118.533775,118.509514,118.506195,118.45155,117.39796,118.53846,118.464,3
NVDA,2024-09-13 10:55:00-04:00,119.395,118.481384,118.414055,118.44443,118.51017,118.61625,118.54668,118.59904,118.473755,118.48498,117.359634,118.54311,118.464,4
NVDA,2024-09-13 11:00:00-04:00,119.6,118.70376,118.386375,118.47927,118.566925,118.6957,118.602974,118.57326,118.46131,118.441315,117.38706,118.54569,118.464,5
NVDA,2024-09-13 11:05:00-04:00,119.51,119.16204,119.3075,119.352585,119.48735,119.40742,119.37052,119.596855,119.53969,119.592705,117.82945,119.58609,119.6,0
NVDA,2024-09-13 11:10:00-04:00,119.5,118.82154,119.3318,119.00004,119.48772,119.29437,119.36616,119.5715,119.46127,119.59709,117.68844,119.59266,119.6,1
NVDA,2024-09-13 11:15:00-04:00,119.5099,118.62679,119.3251,118.77155,119.45692,119.23307,119.42582,119.69987,119.429405,119.61062,117.62581,119.60163,119.6,2
NVDA,2024-09-13 11:20:00-04:00,119.42,118.376205,119.32435,118.65977,119.49724,119.176636,119.33036,119.67214,119.36589,119.62113,117.66783,119.609,119.6,3
NVDA,2024-09-13 11:25:00-04:00,119.41018,118.199326,119.355194,118.4573,119.4977,119.04974,119.28003,119.63654,119.2439,119.63894,117.63644,119.61404,119.6,4
NVDA,2024-09-13 11:30:00-04:00,119.36,118.63162,119.35268,118.28078,119.496346,118.99215,119.34311,119.72916,119.21864,119.59253,117.65823,119.61731,119.6,5
NVDA,2024-09-13 11:35:00-04:00,119.1314,119.37828,119.18622,119.14902,119.41017,119.166405,119.199776,119.25758,119.25365,119.353676,117.98978,119.359825,119.36,0
NVDA,2024-09-13 11:40:00-04:00,119.065,119.3497,119.20442,118.96426,119.38276,118.996445,119.18728,119.21815,119.2353,119.347046,117.85801,119.35803,119.36,1
NVDA,2024-09-13 11:45:00-04:00,119.12,119.27516,119.19943,118.79814,119.39771,118.867325,119.256485,119.116295,119.1995,119.35537,117.797264,119.35932,119.36,2
NVDA,2024-09-13 11:50:00-04:00,119.0349,119.09447,119.192894,118.677605,119.420586,118.7565,119.19902,119.09966,119.137276,119.344955,117.844444,119.36178,119.36,3
NVDA,2024-09-13 11:55:00-04:00,118.91,118.95348,119.23576,118.56578,119.420006,118.52666,119.190025,119.09881,119.032684,119.390015,117.820305,119.36461,119.36,4
NVDA,2024-09-13 12:00:00-04:00,119.01,119.06473,119.2207,118.52815,119.37367,118.405655,119.17212,119.1372,118.93729,119.373856,117.8246,119.36739,119.36,5
NVDA,2024-09-13 12:05:00-04:00,118.59,118.98864,118.919304,119.01081,118.96355,118.98302,118.91543,119.07012,118.90813,119.026306,117.89752,118.99834,119.01,0
NVDA,2024-09-13 12:10:00-04:00,118.54,119.04023,118.93514,119.058174,118.958496,118.98111,118.931725,119.04517,118.70013,119.00165,117.77094,119.00507,119.01,1
NVDA,2024-09-13 12:15:00-04:00,118.485,119.069244,118.93107,118.96702,118.97678,118.99742,118.80507,119.05541,118.4964,119.00182,117.71899,119.00818,119.01,2
NVDA,2024-09-13 12:20:00-04:00,118.76,119.16046,118.9179,118.93363,118.9781,119.004,118.83263,119.02015,118.46191,119.00987,117.76598,119.00998,119.01,3
NVDA,2024-09-13 12:25:00-04:00,118.715,119.274445,118.97256,118.99825,118.9822,118.98732,118.82546,119.008545,118.5371,119.02142,117.73649,119.01103,119.01,4
NVDA,2024-09-13 12:30:00-04:00,118.8793,119.04522,118.94614,119.06282,118.974525,118.984535,118.82364,119.11018,118.555916,119.04935,117.74581,119.011734,119.01,5
NVDA,2024-09-13 12:35:00-04:00,118.7505,118.74071,118.8459,118.93196,118.80211,118.72838,119.18556,118.984085,118.90742,118.87514,117.81018,118.85736,118.8793,0
NVDA,2024-09-13 12:40:00-04:00,118.71,118.803925,118.86583,118.965294,118.80762,118.613594,119.288414,119.11915,118.88887,118.863434,117.67454,118.871315,118.8793,1
NVDA,2024-09-13 12:45:00-04:00,118.665,118.96332,118.86224,118.961136,118.79864,118.525635,119.37102,119.1671,118.89172,118.85419,117.61574,118.87574,118.8793,2
NVDA,2024-09-13 12:50:00-04:00,119.0901,119.174194,118.84599,119.05648,118.81483,118.450836,119.35046,119.14052,118.84696,118.86637,117.66086,118.87845,118.8793,3
NVDA,2024-09-13 12:55:00-04:00,119.2699,119.16097,118.89985,119.000046,118.809,118.330154,119.47747,119.14057,118.88981,118.8427,117.624115,118.87983,118.8793,4
NVDA,2024-09-13 13:00:00-04:00,119.175,118.85373,118.87233,118.89458,118.77901,118.25204,119.41826,119.14009,118.95668,118.84512,117.66606,118.88066,118.8793,5
NVDA,2024-09-13 13:05:00-04:00,119.215,118.87885,119.13696,119.08537,119.22035,119.031425,119.274,119.2733,119.210335,119.17111,117.96562,119.165146,119.175,0
NVDA,2024-09-13 13:10:00-04:00,119.0999,118.720146,119.15568,118.982925,119.20643,118.9059,119.21099,119.219666,119.22857,119.17879,117.83552,119.17586,119.175,1
NVDA,2024-09-13 13:15:00-04:00,119.24,118.68236,119.14982,118.9929,119.20385,118.7975,119.21099,119.34442,119.41622,119.18545,117.783066,119.18506,119.175,2
NVDA,2024-09-13 13:20:00-04:00,119.06,118.60312,119.138,119.040565,119.21519,118.68701,119.16015,119.46334,119.5578,119.184135,117.826195,119.190384,119.175,3
NVDA,2024-09-13 13:25:00-04:00,119.105,118.49934,119.1894,119.059875,119.209076,118.485405,119.14094,119.535995,119.667625,119.16649,117.79873,119.19347,119.175,4
NVDA,2024-09-13 13:30:00-04:00,118.885,118.58946,119.16473,119.13253,119.202484,118.38017,119.24603,119.558334,119.69383,119.17869,117.82177,119.195366,119.175,5
NVDA,2024-09-13 13:35:00-04:00,118.97,119.28184,118.888535,118.978035,118.93694,118.9582,118.9653,118.9345,118.97459,118.89995,117.9904,118.895996,118.885,0
NVDA,2024-09-13 13:40:00-04:00,118.8843,119.24056,118.91523,119.002716,118.92703,119.05447,118.917625,118.92724,119.016884,118.89784,117.87226,118.896255,118.885,1
NVDA,2024-09-13 13:45:00-04:00,118.9841,119.207245,118.9112,119.04428,118.938866,119.17428,118.96964,118.94777,119.022095,118.893875,117.827194,118.896965,118.885,2
NVDA,2024-09-13 13:50:00-04:00,118.99,119.19085,118.893074,119.0362,118.95055,119.27722,118.97175,118.94567,119.04731,118.87133,117.86877,118.897415,118.885,3
NVDA,2024-09-13 13:55:00-04:00,118.806603,119.15873,118.949104,119.049126,118.95499,119.3011,118.97497,118.9877,119.05421,118.88623,117.84717,118.897385,118.885,4
NVDA,2024-09-13 14:00:00-04:00,118.7501,119.41898,118.91623,118.99471,118.962364,119.37306,119.00044,118.96876,119.055786,118.90187,117.854,118.89716,118.885,5
NVDA,2024-09-13 14:05:00-04:00,118.945,118.57123,118.79338,118.69379,118.73576,118.736694,118.66268,118.75255,118.76285,118.76226,117.990295,118.73745,118.7501,0
NVDA,2024-09-13 14:10:00-04:00,118.87,118.638466,118.82929,118.68003,118.73554,118.77585,118.558014,118.72654,118.76275,118.74813,117.89357,118.7415,118.7501,1
NVDA,2024-09-13 14:15:00-04:00,118.82,118.65494,118.82174,118.6962,118.75439,118.85076,118.53844,118.764465,118.766365,118.746445,117.84489,118.74469,118.7501,2
NVDA,2024-09-13 14:20:00-04:00,118.555,118.625175,118.80412,118.68171,118.74889,118.94041,118.535194,118.74768,118.76071,118.73818,117.886925,118.74637,118.7501,3
NVDA,2024-09-13 14:25:00-04:00,118.615,118.59458,118.86592,118.66341,118.75351,118.942184,118.4905,118.75554,118.71232,118.74668,117.86355,118.746765,118.7501,4
NVDA,2024-09-13 14:30:00-04:00,118.53,118.79287,118.82142,118.674286,118.755936,119.00619,118.54584,118.767426,118.699646,118.75887,117.87878,118.74656,118.7501,5
NVDA,2024-09-13 14:35:00-04:00,118.715,118.52506,118.648544,118.50788,118.564255,118.48574,118.37393,118.571144,118.543144,118.53903,117.98072,118.520226,118.53,0
NVDA,2024-09-13 14:40:00-04:00,118.835,118.63951,118.70393,118.538765,118.55886,118.483826,118.30932,118.5858,118.56343,118.51911,117.89243,118.52117,118.53,1
NVDA,2024-09-13 14:45:00-04:00,118.81,118.72725,118.685356,118.54447,118.56475,118.51268,118.31426,118.5923,118.53614,118.50435,117.827774,118.524284,118.53,2
NVDA,2024-09-13 14:50:00-04:00,118.81,118.74011,118.67115,118.5608,118.57237,118.55613,118.299614,118.63379,118.48931,118.51304,117.87003,118.52626,118.53,3
NVDA,2024-09-13 14:55:00-04:00,118.865,118.78266,118.73831,118.5619,118.56379,118.51992,118.2563,118.689156,118.453995,118.50125,117.8358,118.52715,118.53,4
NVDA,2024-09-13 15:00:00-04:00,118.71,118.77839,118.683075,118.55825,118.57636,118.54306,118.26207,118.711525,118.42655,118.49935,117.88468,118.527435,118.53,5
NVDA,2024-09-13 15:05:00-04:00,118.755,118.79912,118.85073,118.695305,118.75843,118.705414,118.67675,118.754364,118.68396,118.71557,118.08844,118.710686,118.71,0
NVDA,2024-09-13 15:10:00-04:00,118.8775,118.81741,118.91107,118.719666,118.761765,118.709496,118.674416,118.73273,118.7263,118.72183,118.00834,118.71142,118.71,1
NVDA,2024-09-13 15:15:00-04:00,118.98,118.902855,118.89046,118.74114,118.76761,118.73097,118.670265,118.73952,118.73123,118.719536,117.951294,118.71234,118.71,2
NVDA,2024-09-13 15:20:00-04:00,118.99,118.82132,118.87657,118.73637,118.78557,118.74878,118.657875,118.76167,118.70989,118.72375,117.99622,118.71298,118.71,3
NVDA,2024-09-13 15:25:00-04:00,119.065,118.760315,118.94365,118.69167,118.77825,118.72312,118.676025,118.76796,118.65725,118.7274,117.95527,118.71331,118.71,4
NVDA,2024-09-13 15:30:00-04:00,119.09,119.12605,118.88625,118.6811,118.79896,118.72602,118.74795,118.75825,118.670876,118.733246,118.00316,118.71351,118.71,5
NVDA,2024-09-13 15:35:00-04:00,118.895,119.151825,119.24373,119.17054,119.09198,119.079956,119.07292,119.14876,119.17152,119.09391,118.3154,119.083206,119.09,0
NVDA,2024-09-13 15:40:00-04:00,118.818677,119.164795,119.30679,119.21213,119.0948,119.07691,119.12319,119.18319,119.29825,119.0966,118.24505,119.08793,119.09,1
NVDA,2024-09-13 15:45:00-04:00,118.89,119.124,119.285645,119.247406,119.09235,119.08305,119.18193,119.15118,119.34442,119.09922,118.200165,119.09096,119.09,2
NVDA,2024-09-13 15:50:00-04:00,118.975,119.01106,119.27083,119.263885,119.09418,119.07133,119.201355,119.1213,119.37267,119.10077,118.25191,119.09406,119.09,3
NVDA,2024-09-13 15:55:00-04:00,119.07,118.90168,119.33803,119.29093,119.1077,118.98941,119.22295,119.15857,119.41801,119.11349,118.20606,119.096634,119.09,4
NVDA,2024-09-13 16:00:00-04:00,118.94,119.02151,119.27961,119.26599,119.10311,118.93269,119.23626,119.17432,119.4015,119.114876,118.244026,119.09871,119.09,5
NVDA,2024-09-13 16:05:00-04:00,118.97,118.961296,119.205124,119.01096,118.97979,118.91173,118.93292,118.93872,118.97477,118.94185,118.5225,118.939445,118.94,0
NVDA,2024-09-13 16:10:00-04:00,118.97,118.95842,119.27028,119.09163,118.97727,118.90046,118.94838,118.94046,119.04458,118.94439,118.42178,118.93945,118.94,1
NVDA,2024-09-13 16:15:00-04:00,119.02,119.002365,119.24988,119.11145,118.98073,118.91048,118.92571,118.96987,119.09522,118.94796,118.41185,118.9414,118.94,2
NVDA,2024-09-13 16:20:00-04:00,118.98,118.9817,119.25502,119.11925,118.98148,118.92154,118.923485,118.93716,119.10218,118.93972,118.46165,118.942696,118.94,3
NVDA,2024-09-13 16:25:00-04:00,118.98,118.948586,119.287415,119.118034,118.99261,118.88215,118.90954,118.949905,119.12571,118.94971,118.43092,118.943474,118.94,4
